Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any methods (% of women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Start-up procedures to register a business (number) [IC.REG.PROC],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Net migration [SM.POP.NETM],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net ODA received per capita (current US$) [DT.ODA.ODAT.PC.ZS],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]"
2016,YR2016,Bosnia and Herzegovina,BIH,3386263,-1.264728458,51210,..,17382879087,5130,44326367405,13090,..,76.998,1.286,10.125,..,99.9,6.2,..,68,..,..,..,..,21765.1,..,..,6.597243038,..,16913330694,3.149806916,1.406959224,6.369381022,23.2461479,36.34176641,52.96648393,20.10997691,38.14102455,13,..,0.933900829,100.5249735,2.734753975,85.57746704,103.539104,14322800949,6.669615502,..,60512502.94,313198153.4,131.744048,4994.68904,-309306445.2,-1.5841
2016,YR2016,Botswana,BWA,2159925,1.831973136,581730,..,14177995135,6560,34206345775,15840,..,68.178,2.942,46.4788,..,99.7,43.6,..,97,..,..,..,21.9,157279,..,..,3.296410755,..,15646354089,4.303767448,11.95352209,2.049740906,32.09463035,52.56108059,44.20111186,27.0318417,33.52095296,9,..,3.287284728,152.2730166,0.420866304,86.33960297,91.90956515,2126448972,1.174680278,..,80447980.8,142522598.3,41.93201139,7243.933974,27171118.15,2.814957914
2016,YR2016,Brazil,BRA,206163056,0.823752153,8515770,..,1.83998E+12,8920,2.87674E+12,13950,3.3,75.23,1.747,60.0994,..,99.1,16.4,..,95,..,..,..,0.5,5020821,..,..,2.143497524,..,1.7957E+12,-3.275916908,8.103604359,4.891353587,18.35475828,12.46667904,12.06701899,14.96954698,29.67027784,11,42.24307215,1.350150573,118.3855945,14.77304529,18.30166337,109.7186385,5.43257E+11,6.684973284,..,1385076006,74294627801,3.27231279,8710.096774,-59601145882,8.739143523
2016,YR2016,British Virgin Islands,VGB,29355,0.707658971,150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.59632874,92.3286438,1.002689958,..,36.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,135.2035428,..,..,55.36032916,..,..,..,..,57778231691,..,..,..,..
2016,YR2016,Brunei Darussalam,BRN,419791,1.168569854,5770,..,13925709038,33170,25364170400,60420,..,75.45,1.915,11.1058,..,100,10.8,..,98,..,94.05417633,1.014199972,..,3800,..,..,15.26950316,..,11400854268,-2.477917718,-9.167861616,1.203633477,57.28835725,49.57690627,37.74136081,34.61965456,..,7,..,3.539384699,124.6910434,13.80353103,66.25819279,115.3020596,..,..,..,..,-150550827.3,..,27158.40565,150550827.3,-0.278693266
2016,YR2016,Bulgaria,BGR,7127822,-0.701382098,111000,..,52930202522,7430,1.38248E+11,19400,5.4,74.81219512,1.54,40.6392,..,..,7.7,..,92,92.04534149,99.67707825,0.976230025,0.1,38410,..,..,5.855926256,..,53806894796,3.82043453,2.537512297,4.024008471,24.20252098,64.04497754,59.09429554,19.00605578,32.18973518,7,..,1.259959604,125.4743844,8.977701443,103.1559249,113.1362858,39994027753,15.62012253,..,126530000,1488430000,..,7548.855007,-661410000,-0.798649886
2016,YR2016,Burkina Faso,BFA,18646350,2.915213081,274220,..,12626356407,680,33766175224,1810,..,60.354,5.353,106.5448,25.52,..,97,18.9,88,61.72433853,35.78715134,0.971310019,0.9,64164,..,..,0.187704296,..,12833363370,5.957976708,2.604299192,21.71471783,24.88151737,25.9159648,31.977208,20.79554795,16.17725315,3,..,1.32193252,82.61152567,5.944967307,45.61547765,140.9058547,2825462079,0.99733924,..,188062679.7,390622353.4,55.21080428,688.2506963,-340113213.4,0.441041448
2016,YR2016,Burundi,BDI,10488002,3.177014855,27830,..,2800630949,270,8355961626,800,..,60.528,5.599,56.61,28.5,..,64.1,29.3,93,67.67450714,47.47816849,1.013820052,1.2,2796.4,..,..,0.043859641,..,2959641047,-0.600020001,0.96047019,31.54433409,12.20736309,6.65258895,25.09163483,9.190553677,..,3,..,2.115625208,51.08522649,3.195982557,25.03681995,154.8403666,602774776.7,1.129003417,..,19085453.31,55420.35666,70.80853099,282.1930285,-18977.0905,5.557689614
2016,YR2016,Cabo Verde,CPV,531140,1.212273815,4030,..,1662600200,3130,3238655862,6100,..,72.347,2.346,74.7374,..,92.6,18.1,..,93,91.0370636,93.6871109,1.010139942,0.6,445.2,..,..,1.035508529,..,1662998678,4.705791509,-0.231686837,7.995741096,17.13039914,44.229689,59.96217272,35.2566224,31.11348391,9,..,0.61182693,113.331551,..,43.656078,110.1680811,1551733556,2.725742023,..,36460830.91,126312006.1,216.9672739,3130.998753,-118483738.4,-1.407816371
2016,YR2016,Cambodia,KHM,15766290,1.565214466,181040,..,17916905837,1140,54385763728,3450,..,68.977,2.559,49.9048,..,..,30.1,..,84,92.41137695,..,..,0.6,86911.3,..,..,0.627921978,..,20016747754,6.939060604,3.46969409,24.74266442,29.45196275,61.28152493,65.66850405,22.70583265,17.36610756,9,..,1.909360378,126.3169742,1.858680898,112.1061237,76.59359907,10048547072,4.020133866,..,356857492,2475915854,46.20300732,1269.591499,-2396841375,3.04541464
2016,YR2016,Cameroon,CMR,23926549,2.660502066,475440,..,33119808669,1380,80077228865,3350,..,58.063,4.708,108.8318,..,..,84.5,..,71,73.39318848,60.05815887,0.885640025,3.5,205644.8,..,..,0.357343635,..,32643697596,4.648481551,1.094639616,14.54303727,24.45973443,19.23934954,23.96516838,22.60815004,15.03863718,7,..,1.187536437,78.22900593,5.618417735,26.07241405,136.0689116,7826795642,2.890230398,..,81209328.77,663893595.2,31.62219446,1364.32954,-702817614.1,0.861740258
2016,YR2016,Canada,CAN,36109487,1.132348655,9879750,..,1.58489E+12,43890,1.65759E+12,45900,7.3,81.9,1.5433,9.0084,..,97.8,5.2,..,89,..,112.5142822,1.008180022,..,3470760.4,..,..,15.24474718,..,1.52799E+12,1.001394414,0.75403003,1.862225893,23.29530055,31.50257241,33.86111211,22.76112016,17.86507551,2,130.4665966,1.15845888,84.5231216,14.41885817,52.54802114,102.2876123,..,..,..,5255722465,34201872161,..,42315.60371,33404095513,1.428759547
2016,YR2016,Cayman Islands,CYM,62564,1.356580324,264,..,2870195346,45880,2505902151,40050,..,..,..,..,..,..,..,..,..,..,..,..,..,127.2,..,..,..,..,4909498980,3.239976888,1.000089839,0.399458774,7.28391279,..,..,..,..,..,..,..,152.8808196,..,22.01854007,62.92678624,..,..,..,371197417.7,2684234739,..,78471.62873,-2725340003,-0.625258359
2016,YR2016,Central African Republic,CAF,4537683,0.985784079,622980,..,1869960217,410,3910067807,860,..,51.593,4.87,130.9522,..,..,121.6,..,49,40.8741684,15.03944016,0.760950029,3.9,224230,..,..,0.068316804,..,1825018144,4.750316841,2.980114084,31.91899149,21.63823744,14.82187966,35.70876436,22.46346795,7.300229998,10,..,1.528332632,27.51062987,11.77186196,28.16410355,77.92156737,735399666.2,1.366657906,..,..,7256090.484,111.6781427,402.1916349,..,4.945432761
2016,YR2016,Chad,TCD,14561658,3.143932997,1284000,..,10676159781,730,23791406630,1630,..,53.438,5.947,164.516,..,..,125.6,..,37,41.32025909,22.55660057,0.69907999,1.3,47690,..,..,0.070046969,..,10097778354,-6.255527085,-1.400839279,46.12580311,13.65922911,26.29503676,37.00188837,24.3917986,..,9,..,3.068475119,38.35901264,..,45.10893229,113.6225491,3033920801,1.257260672,..,..,244682121,42.88385443,693.4497674,..,-0.792440525
2016,YR2016,Channel Islands,CHI,166922,0.923845528,198,..,..,..,..,..,..,82.6,1.527,7.2438,..,..,..,..,..,..,..,..,..,10.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Chile,CHL,18209072,1.325206878,756700,..,2.43404E+11,13370,4.13459E+11,22710,..,79.779,1.713,43.602,76.26352458,99.7,7.7,..,93,95.48255157,101.7775269,0.98852998,0.5,177190.1,..,..,4.73170736,..,2.5044E+11,1.711089289,4.469919283,3.991871502,28.88554557,28.14862788,27.53941361,22.21193231,20.76203897,8,84.84254383,1.916155925,127.972519,8.543349479,47.9531737,194.1406832,..,..,..,345594093.5,12328624278,9.799511059,13753.59215,-3836168964,3.786193559
2016,YR2016,China,CHN,1378665000,0.541478512,9600010.5,4.5,1.13989E+13,8270,1.86372E+13,13520,6.5,76.21,1.675,7.5834,..,99.9,9.9,..,99,..,..,1.010139942,..,2124598.67,..,..,7.118705414,..,1.12333E+13,6.848762205,1.407346027,8.057287535,39.5806215,19.58438005,17.31003496,42.63137693,15.62992643,7,65.17010737,1.930036808,96.52661691,30.24421982,32.80927865,92.32795521,1.4138E+12,1.499351123,..,6210890956,1.7475E+11,-0.574055331,8147.937705,41674876170,2.000001822
2016,YR2016,Colombia,COL,48175048,1.367649952,1141749,..,3.11186E+11,6460,6.58193E+11,13660,3.9,76.732,1.843,67.9844,81,95.5,15.1,3.7,93,101.7112503,95.01463318,1.019840002,0.5,599594.9,..,..,1.738659399,..,2.82825E+11,2.087382502,5.148334305,6.606412266,27.68916231,14.71713928,21.48551371,23.16741956,24.22342128,8,36.70772208,3.071131026,121.8160055,10.33658258,27.10014932,109.2304669,1.20504E+11,5.663743037,..,258624567,13847802735,22.96832169,5870.777957,-9330450815,7.514293228
2016,YR2016,Comoros,COM,795597,2.309273696,1861,..,1048941089,1320,2290518424,2880,..,63.7,4.347,67.17,..,..,69.5,..,90,..,..,..,0.1,346.7,..,..,0.251383552,..,1012835493,3.320680025,1.714756974,31.36847203,9.85451807,10.67289558,26.45998414,12.56067301,..,9,..,..,57.11331939,0.452268289,24.68317924,125.852133,190574571.8,0.6307099,..,920601.5079,3569823.73,67.55932966,1273.05092,-3569823.73,..
2016,YR2016,"Congo, Dem. Rep.",COD,78789130,3.282934175,2344860,..,36861846431,470,74312567453,940,..,59.655,6.112,125.2448,..,..,93.9,..,57,..,..,..,0.9,1305607.4,..,..,0.026145739,..,37134799975,2.399379098,4.349249135,18.59975364,41.16138163,23.9564422,31.96876806,17.3999359,..,7,..,0.948690513,36.66662914,..,27.46749681,108.1720849,5021565632,1.331579776,..,450360618.5,932374669.4,26.68299648,471.3188225,-932374669.4,2.885851073
2016,YR2016,"Congo, Rep.",COG,4980996,2.53956659,342000,..,11008785954,2210,18287768572,3670,..,63.556,4.536,113.4524,..,..,52.6,..,67,..,..,..,3.1,220030,..,..,0.672556252,..,10158508345,-10.70209626,-4.068213363,7.045108873,36.60950442,45.25409176,86.26363788,74.00070659,20.77109814,12,..,6.38322968,108.8938839,1.2213629,188.7186519,155.1282057,3997931627,3.050933795,..,401640334.6,50574345.34,17.47642501,2039.453223,1146360259,3.190561797
2016,YR2016,Costa Rica,CRI,4899336,1.057366054,51100,20.5,54371620102,11100,89513475336,18270,4.2,79.738,1.789,54.7214,..,98.8,8.9,..,93,97.32090759,125.8161621,1.029410005,0.3,29694,..,..,1.649203076,..,58847016045,4.204323252,1.958764802,4.914355787,19.65001128,31.2600963,30.91838188,18.88894098,24.00799346,9,4.958280294,0,170.0362804,18.44283259,43.87138335,99.93413182,25562670955,5.019919156,..,416129213.5,2620435491,20.55788809,12011.22275,-2127035024,-0.017478851
2016,YR2016,Cote d'Ivoire,CIV,23822726,2.536128605,322460,..,43878679819,1840,1.10082E+11,4620,..,56.567,4.759,118.9842,15.5,73.6,88,12.8,73,64.16320801,45.03580856,0.833500028,2.8,32882.6,..,..,0.39122307,..,47964234560,7.179207824,-2.090361448,19.74037037,19.09482501,24.59506751,22.92053504,21.74283843,11.83971194,5,25.77682976,1.657449346,115.2314132,8.590604234,40.1966177,172.5800765,11457186654,3.341957413,..,715984964.1,577871524.2,25.8488461,2013.381448,-549220091.3,0.723178458
2016,YR2016,Croatia,HRV,4174349,-0.698383457,88073,20,51694889446,12380,1.00737E+11,24130,7.3,78.02195122,1.43,9.1792,..,99.9,4.9,..,90,101.0199966,98.87110901,1.032019973,0.1,19241.202,..,..,4.058117805,..,51601147666,3.498134992,-0.098870329,3.110000745,21.27769331,47.62382203,46.4965538,21.02186836,39.90120686,8,39.10922705,1.62117981,104.888678,14.4016891,69.2155148,99.14104951,..,..,..,425069349.5,418512745.5,..,12361.48383,-2198529335,-1.125
2016,YR2016,Cuba,CUB,11335108,0.09118317,109880,..,84811579545,7480,..,..,..,78.607,1.656,52.0242,..,99.9,5.5,..,99,92.8256073,100.1145477,0.991129994,0.4,32410,..,..,2.509901097,..,91370000000,0.513761468,4.32669085,3.938929627,22.9429791,14.98303601,12.28630842,9.560030645,..,..,..,3.072187925,35.18185629,..,13.77585641,182.051272,..,..,..,..,..,238.031266,8060.796598,..,..
2016,YR2016,Curacao,CUW,159664,1.060316441,444,..,3048978720,19100,3940250308,24680,..,77.7195122,1.7,29.3708,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,3122287933,-0.986569701,0.047197531,0.379413077,18.20285633,..,..,..,..,..,..,..,115.8905198,..,59.28344982,..,..,..,..,127391061.5,133083798.9,..,19555.36585,-95363128.49,-0.047207985
2016,YR2016,Cyprus,CYP,1170189,0.789476882,9251,15.7,21040627315,24710,29204414334,34300,8.2,80.513,1.345,4.6978,..,95.6,2.6,..,90,98.46739197,99.11930847,0.994809985,..,1726.1,..,..,6.110124091,..,20953442550,6.438058481,-0.556852393,2.15332917,10.86109183,70.5392581,68.84364695,17.43922926,36.64413551,5,11.98530027,1.415046952,132.6368741,13.32851305,51.51898059,90.40567968,..,..,..,689854494.2,8508203489,..,24605.92083,-2086206013,-1.429166667
2016,YR2016,Czech Republic,CZE,10566332,0.192048416,78870,9.1,1.8673E+11,17670,3.55689E+11,33660,10,79.02682927,1.63,11.728,..,..,3.2,..,98,97.06746674,104.6348114,1.007210016,..,26698.5,..,..,9.734693175,..,1.96272E+11,2.53728452,1.141450601,2.087047124,33.40932728,79.10707663,71.47919071,26.02397437,31.79375397,8,..,1.002162337,117.5742832,16.97265977,155.7694899,105.1235249,..,..,..,1658604748,10850612308,..,18575.23203,-7711369348,0.683504209
2016,YR2016,Denmark,DNK,5728010,0.780392644,42920,12.4,3.32444E+11,58040,3.05037E+11,53250,9.2,80.85365854,1.79,4.1856,..,94.4,4.1,..,94,103.8826904,129.1194916,1.009670019,..,6246.6,..,..,6.176665194,..,3.13116E+11,3.245956985,0.254595167,0.961160974,20.66861683,53.42598052,46.74284826,21.7753957,38.68008451,5,..,1.151786292,122.300966,14.89148073,57.7546471,100.6955853,..,..,..,2914430190,7804020827,..,54663.99837,10187621831,0.25
2016,YR2016,Djibouti,DJI,929117,1.640628949,23200,..,2666225582,2870,4597475416,4950,..,65.064,2.846,19.4152,..,..,63.2,..,75,67.35250854,48.11304855,1.013970017,1,56,..,..,0.52738245,..,2603554907,6.652650372,0.447088262,1.223832756,11.34486948,100.619883,109.3673802,25.08084125,..,7,..,..,37.15870638,..,155.9022239,100.2232563,1701148854,2.140714505,..,..,159998874.6,199.4904905,2802.181971,-159998874.6,2.738412087
2016,YR2016,Dominica,DMA,71307,0.185286616,750,..,518083496.3,7270,820841324.5,11510,..,..,..,..,..,100,32.1,..,96,113.9266968,..,..,..,478.7,..,..,2.524296352,..,576229629.6,2.556494913,3.907357284,16.27180522,11.99174712,46.17940379,56.3211554,..,..,5,..,..,110.008835,..,40.26172693,111.2594091,300168362.9,4.861506326,..,21161683.97,41156158.64,120.1845498,8080.968623,-40279912.68,0.141816226
2016,YR2016,Dominican Republic,DOM,10397738,1.122509799,48670,..,71379557039,6860,1.60306E+11,15420,4.9,73.471,2.387,94.9256,..,99.8,30.5,..,85,99.15802765,79.88292694,0.990230024,1,21117.4,..,..,2.352434731,..,75704720190,6.659200263,1.993678465,5.507273224,27.57808736,23.90937952,27.67659173,22.97219036,14.90293598,7,..,0.663297901,83.75022036,4.76560352,35.98058342,111.6583151,28291448928,4.782512916,..,617100000,2516100000,16.99408053,7280.88361,-2406700000,1.614166072
2016,YR2016,Ecuador,ECU,16491116,1.706874588,256370,22.9,95799108263,5810,1.78667E+11,10830,4.7,76.365,2.475,79.9576,..,95.9,14.8,..,86,103.5557404,103.7501297,1.02094996,0.4,127549.1,..,..,2.365516075,..,99937696000,-1.226383985,1.901646775,9.519016728,32.02300962,19.50479127,19.01654907,24.97903494,..,11,..,2.5147668,84.18035505,9.192153676,33.1426492,112.604719,35376646979,5.485897861,..,302374307.7,755954868.1,14.77826041,6060.092962,-755954868.1,1.728264633
2016,YR2016,"Egypt, Arab Rep.",EGY,94447071,2.145222268,1001450,..,3.25199E+11,3440,1.04287E+12,11040,..,71.482,3.41,54.207,..,..,22.6,..,95,96.90644836,85.14644623,0.993189991,0.1,449.8,..,..,2.477154638,..,3.32442E+11,4.346643456,6.245663134,11.76931793,32.45595335,10.34546394,19.90108511,15.04023031,..,9,10.02371513,1.666605152,103.540997,0.504375413,24.44247988,147.6890972,69163941957,2.022269082,..,352200000,8106800000,25.80651863,3519.87324,-7900200000,13.81360621
2016,YR2016,El Salvador,SLV,6356137,0.489163801,21040,32.7,22296131174,3510,48462157551,7620,5.9,72.644,2.079,70.2702,..,99.9,14.7,..,90,92.97917938,73.96273041,0.975820005,0.6,6018.8,..,..,1.128043653,..,24191430000,2.541545026,0.655309201,5.73211257,24.8347452,28.45854916,44.36054421,15.96755545,23.6888664,9,..,1.035453514,151.6211797,5.373189235,63.02231823,98.47193091,16566778004,6.124947783,..,164990212.2,479469380.7,20.2906264,3805.995686,-347852921.6,0.604049087
2016,YR2016,Equatorial Guinea,GNQ,1215181,3.91079791,28050,..,10043892395,8270,19263632756,15850,..,57.713,4.686,157.8528,..,..,90.8,..,53,..,..,..,6.9,24818.6,..,..,4.608366984,..,11240808847,-8.816417232,-6.285422111,2.332239209,52.33025433,51.41282994,41.18790078,16.69864599,16.81128585,17,..,1.237123381,47.37158281,..,64.25694181,118.1326737,..,..,..,..,53998812.9,5.694624979,9250.316493,..,1.411939155
2016,YR2016,Eritrea,ERI,..,..,117600,..,..,..,..,..,..,65.111,4.164,54.1058,..,..,44.8,..,99,..,..,..,0.7,10679,..,..,0.195465323,..,..,..,..,..,..,..,..,..,..,13,..,..,14.9856792,..,..,83.93989826,797254598.7,..,..,..,52305000,19.78938306,..,..,..
2016,YR2016,Estonia,EST,1315790,0.029112226,45340,21,24227751409,18410,40623928434,30870,7.8,77.64146341,1.6,9.3846,..,99.4,2.9,..,93,96.44262695,115.014122,1.00454998,..,24212.5,..,..,11.89399524,..,24259552889,3.187817083,2.269902037,2.095917979,23.84624792,76.36294446,72.786753,24.90845582,35.25934948,3,..,2.07434115,144.1630523,21.89272502,115.9543217,95.78007099,..,..,..,121868052.9,925762256.7,..,18437.25282,-560729295,0.148684908
2016,YR2016,Ethiopia,ETH,103603461,2.708072653,1136257.692,..,68942747989,670,1.94016E+11,1870,..,65.482,4.456,68.9772,35.9,27.7,58.9,23.5,57,..,..,..,1.1,173605,..,..,0.144300199,..,74296618481,9.433482658,10.39792554,34.6988796,21.9325682,7.812080503,27.0869723,37.3487737,9.358219992,14,..,0.695462177,49.44236323,6.825015141,25.86658773,147.4424401,23473611284,1.68566947,..,29869539.26,4142937496,39.42310496,717.1248698,-4142937496,6.628133372
2016,YR2016,Faroe Islands,FRO,48173,0.245250985,1396,..,..,..,..,..,..,82.04390244,2.6,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,..,2738832687,..,..,20.6817812,15.07240874,53.74627109,45.69886641,21.24694907,..,..,..,..,113.1069271,..,79.26611066,119.6238671,..,..,..,..,..,..,56854.10265,..,..
2016,YR2016,Fiji,FJI,872406,0.433535157,18270,..,4605358353,5280,10412234893,11940,..,67.175,2.797,48.663,..,99.8,24.7,..,96,107.0184174,..,..,0.1,11133,..,..,1.99448422,..,4930204230,2.444752967,2.634227127,10.66433364,16.20268603,46.64667517,50.52636787,20.31339599,25.69796404,11,..,1.189628126,119.7485325,2.70766422,65.75792501,112.482599,939748843,1.441610742,..,13015472.77,391619655.4,134.5932951,5651.272721,-408052302.7,3.863225382
2016,YR2016,Finland,FIN,5495303,0.287421402,338450,11.5,2.50033E+11,45500,2.48052E+11,45140,9.4,81.42926829,1.57,6.135,..,99.9,2.4,..,94,100.8849716,152.1628571,1.057610035,..,224090,..,..,8.318012674,..,2.40608E+11,2.811457767,0.087425458,2.310613375,23.49736574,34.81045247,36.08804789,23.27485541,37.62677112,3,..,1.429146631,131.3291545,10.05228491,49.35373965,92.38735225,..,..,..,882181100,5124075141,..,43784.28396,15489973026,0.356684501
2016,YR2016,France,FRA,66724104,0.263868789,549087,13.2,2.60686E+12,39070,2.92469E+12,43830,8,82.57317073,1.92,5.1112,..,97.4,4.2,..,90,..,103.3080978,1.002500057,0.3,169194,..,..,4.686612202,..,2.47129E+12,1.095464404,0.522559343,1.437114867,17.43413205,30.24753718,30.8526052,22.60939274,44.09620035,5,87.36532065,1.917282368,104.4897355,28.05637429,43.25020131,90.9169655,..,..,..,13284455662,32803666729,..,37037.37419,41841316017,0.183334861
2016,YR2016,French Polynesia,PYF,274576,0.532049201,4000,..,..,..,..,..,..,77.024,1.973,39.1822,..,..,..,..,..,..,..,..,..,1494.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.0162069,..,..,91.53467223,..,..,..,22659424.6,61544514.32,..,..,-37316039.01,..
2016,YR2016,Gabon,GAB,2007882,3.043638018,267670,..,14216590886,7080,26457471076,13180,..,65.418,4.039,98.2148,..,..,47,..,64,..,..,..,3.8,235781.2,..,..,2.843792613,..,14023890620,2.091442208,-4.26975398,4.97313691,45.03785091,44.03534729,26.09803377,26.98226104,17.39206057,9,..,1.447542623,147.543495,..,49.77220793,136.969867,5336059264,2.875935785,..,..,1243660160,20.7283092,6984.419712,..,2.106707128
2016,YR2016,"Gambia, The",GMB,2149134,2.988373007,11300,..,1339838092,620,4362686912,2030,..,61.166,5.338,80.7266,..,..,57.8,..,97,69.27261353,..,..,1.9,2656,..,..,0.246610961,..,1484579844,1.943359655,7.820622749,21.86137936,20.93559296,15.91151182,30.10989187,24.91993419,..,7,..,..,132.0589763,..,29.70537433,101.3273695,527088062,2.914025803,..,18757995.39,-1132320.07,42.80328628,690.7804932,4795420.042,7.228792721
2016,YR2016,Georgia,GEO,3727505,0.059816599,69700,22,15220340446,4080,45709833895,12260,6.7,73.207,2.059,47.456,..,99.9,10.2,..,93,115.4339523,100.9073486,1.010259986,0.3,28224,..,..,2.58886306,..,15141758567,2.90643878,2.619318296,7.296573278,19.25549727,40.79975444,56.02606318,30.15208171,23.11418685,2,..,2.19221549,137.7647586,4.559823339,62.46962635,142.7135972,16320114022,18.04952589,..,100492400.1,1658403920,124.1420173,4062.169888,-1245404460,2.134927139
2016,YR2016,Germany,DEU,82348669,0.807218539,357580,16.1,3.64378E+12,44250,4.2685E+12,51830,7.6,80.9902439,1.6,8.0886,..,97.8,3.9,0.5,97,97.93720245,98.81199646,0.963729978,..,114190,..,..,9.073006389,..,3.4675E+12,2.229999868,1.327752223,0.69843113,27.56850648,46.07326285,38.69638311,19.96742952,28.40519469,9,49.48932931,1.146134456,125.8854564,18.17252869,68.916579,102.0220819,..,..,..,19348107340,64707795193,..,42107.51727,47095181677,0.491748625
2016,YR2016,Ghana,GHA,28481947,2.24660996,238540,23.4,51062729782,1790,1.36623E+11,4800,4.7,63.124,3.984,67.644,30.6,..,52.2,..,89,..,68.90293884,0.996119976,1.8,79222.4,..,..,0.495401526,..,54499451834,3.373465725,16.82665224,21.48137806,28.34427253,32.1791737,37.8278929,28.11316022,14.59169749,8,..,0.38237993,134.4889824,2.297897876,44.14356327,183.5963227,21152044137,2.858470461,..,1548909688,3485333369,46.29774869,1913.473536,-3470668373,17.45463471
2016,YR2016,Gibraltar,GIB,33738,-0.011855365,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.68084717,110.5845184,0.986190021,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121.9314106,..,..,57.06673248,..,..,..,..,..,..,..,..,..
2016,YR2016,Greece,GRC,10775971,-0.415913028,131960,20.2,2.00343E+11,18590,2.94488E+11,27330,6.3,81.38780488,1.38,7.4862,..,99.94,4.4,..,97,97.33734131,102.9568481,0.965359986,..,39018,..,..,6.203617289,..,1.92732E+11,-0.489852889,-0.576676857,3.520530984,14.55133102,31.33365007,32.78006791,12.81960741,48.13273595,5,19.28219369,2.543063186,118.122548,13.71025751,38.89328993,88.61589798,..,..,..,1800318876,2698544612,..,17885.39281,-4461888212,-0.825651782
